cc_num,index,first,last,sex,street,city,state,zip,lat,long,city_pop,job,dob
6539653032686894,1638,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842.0,38.6865,-121.3494,757530.0,Soil scientist,19-Sep-1966
6540981358631302,680,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221.0,42.426,-83.15,673342.0,Retail manager,19-Jun-1967
6544734391390261,725,John,Myers,M,701 Wilson Divide,Highland,IN,46322.0,41.55,-87.4569,23727.0,Community arts worker,08-Feb-1982
6547670341037171,1192,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017.0,39.8839,-75.4669,348.0,MANAGEMENT CONSULTANT,"May 05, 1945"
6554245334757802,390,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637.0,33.615,-117.7114,45303.0,Sales executive,22/12/1969
6564459919350820,1033,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803.0,42.5545,-90.3508,1306.0,PUBLIC RELATIONS OFFICER,10/09/1958
6573561108825071,208,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130.0,36.2395,-95.9596,413574.0,BOOKSELLER,"Jun 18, 1968"
6592074504369261,250,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154.0,40.0897,-74.9781,1526206.0,COMMERCIAL HORTICULTURIST,23/05/1972
6592243974328236,912,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111.0,32.3374,-86.2715,214703.0,"Chemist, analytical","Oct 07, 1994"
6592861994408652,967,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037.0,42.8112,-78.4481,1166.0,COLOUR TECHNOLOGIST,12/06/1983
6593250708747804,98,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470.0,26.7383,-80.27600000000001,26551.0,PARAMEDIC,04/01/1977
6593939509150446,402,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702.0,34.1248,-117.9031,59705.0,Civil Service fast streamer,23/06/1983
6595970453799027,1231,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980.0,40.6774,-74.4968,2307.0,SCIENCE WRITER,"Sep 11, 1969"
6597248210463122,627,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598.0,43.0261,-94.4064,912.0,Optometrist,"May 16, 1968"
6597888193422452,278,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366.0,33.6751,-98.6576,2317.0,Chief Technology Officer,23/08/1964
4018105808392773675,107,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711.0,40.2367,-74.0067,1533.0,"Administrator, charities/voluntary organisations",15-Apr-1935
4044436772018844508,1467,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415.0,39.8355,-84.2613,479994.0,ENVIRONMENTAL MANAGER,09/11/1970
4045036286570100739,297,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310.0,39.9458,-75.9703,3066.0,PRODUCT MANAGER,15/07/1928
4063094974360571498,472,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325.0,41.71,-111.9817,2078.0,"SCIENTIST, AUDIOLOGICAL",13-Jun-1963
4089096483689733451,169,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662.0,32.3836,-94.8653,24536.0,Multimedia programmer,14/10/1983
4102003771126577611,1176,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248.0,32.9276,-97.2489,95035.0,Probation officer,13-Jun-1987
4110266553600176127,49,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778.0,33.5567,-90.5451,1686.0,"EDUCATION OFFICER, COMMUNITY","Nov 06, 1986"
4128730454058057622,436,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858.0,31.3833,-95.0619,43.0,"ENGINEER, PRODUCTION",04-Oct-1949
4181833256558613886,1026,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558.0,36.6659,-105.4694,606.0,"Surveyor, land/geomatics",06/09/1988
4208110975550360171,1308,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567.0,31.6143,-82.7243,782.0,AUDIOLOGICAL SCIENTIST,16/01/1982
4209696857872688515,1811,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935.0,37.8274,-88.6235,1943.0,"Restaurant manager, fast food",19-Oct-1971
4210078554961359092,694,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452.0,43.92100000000001,-122.7806,1420.0,SYSTEMS ANALYST,11-Nov-1965
4220495028289516646,552,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882.0,33.8419,-117.6043,233717.0,Wellsite geologist,"May 22, 1966"
4223708906367574214,1019,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051.0,39.0965,-84.6431,177.0,EXHIBITION DESIGNER,30/05/1974
4225990116481262579,28,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727.0,20.0827,-155.488,4878.0,Physiotherapist,03/12/1966
4226219726886852999,1778,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106.0,38.9424,-84.09200000000001,12349.0,FIELD TRIALS OFFICER,08/07/1985
4244953610136705533,1980,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350.0,39.485,-74.8776,825.0,LICENSED CONVEYANCER,06-Jul-1991
4255397449664185994,303,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236.0,32.69,-96.9177,1263321.0,"Designer, interior/spatial","Sep 27, 1952"
4292743669224718067,388,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634.0,38.2674,-76.4954,5927.0,Art therapist,"Jun 09, 1973"
4292902571056973207,1243,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871.0,45.8433,-113.8748,218.0,"Therapist, horticultural",16/08/1995
4301028321766222513,908,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077.0,40.6025,-80.3863,198.0,SECRETARY/ADMINISTRATOR,"Oct 26, 1978"
4311368326621416041,232,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736.0,40.7692,-103.0968,648.0,Community arts worker,21-Sep-1969
4312133045694601139,1344,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208.0,39.3764,-76.729,33917.0,Company secretary,12-Jun-1977
4319584480204988982,306,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810.0,37.1788,-82.695,502.0,Chief Financial Officer,01-Feb-1960
4355790796238264643,284,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360.0,39.8153,-91.2627,1656.0,Exhibition designer,04-Aug-1969
4358137750029944984,1675,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664.0,42.7012,-92.0762,53.0,SPORTS ADMINISTRATOR,05-Oct-1972
4379260813815979609,786,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619.0,37.7878,-122.1884,381459.0,Barista,"Jan 03, 1974"
4400011257587661852,298,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859.0,41.4972,-98.7858,509.0,"Nurse, children's",15-Sep-1980
4410582919485061752,170,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329.0,32.3697,-81.3618,9034.0,"Therapist, occupational","Mar 02, 1969"
4428780983793657331,24,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186.0,42.9993,-88.2196,95015.0,"THERAPIST, OCCUPATIONAL","Jan 02, 1946"
4457732997086323466,323,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629.0,38.5234,-120.6763,832.0,IMMIGRATION OFFICER,19/05/1987
4462038234743679432,1813,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837.0,31.924,-105.2099,579.0,HYDROGEOLOGIST,26/11/1945
4467456915153312231,463,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620.0,28.06,-82.4079,717255.0,Waste management officer,16-Sep-1966
4469777115158234880,20,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844.0,42.728,-71.181,47249.0,Market researcher,22-Nov-1980
4477156602511939689,1429,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003.0,40.3928,-111.7941,42384.0,Futures trader,"Dec 29, 1992"
4488258847705225890,183,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170.0,33.9568,-81.1405,52126.0,Chemical engineer,23/08/1929
4497451418073897078,1466,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291.0,32.5317,-92.176,54185.0,"RADIOGRAPHER, DIAGNOSTIC","Nov 20, 1992"
4497913965512794052,438,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372.0,34.6902,-79.1834,14783.0,Hospital doctor,07/11/1955
4502539526809429801,231,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513.0,36.2201,-91.6421,2856.0,Hydrologist,27/08/1926
4503101193493052864,620,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811.0,27.9865,-82.0139,237282.0,CLOTHING/TEXTILE TECHNOLOGIST,"Jul 03, 1979"
4512828414983801773,70,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484.0,39.8936,-79.7856,328.0,Tree surgeon,"Jul 25, 1983"
4536996888716062123,652,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533.0,35.9866,-106.0654,18408.0,Historic buildings inspector/conservation officer,18-Jul-1972
4560004149983868183,181,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951.0,38.8881,-104.6556,525713.0,MUSEUM/GALLERY EXHIBITIONS OFFICER,09/05/1992
4560395181594436016,253,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453.0,39.047,-122.9328,11256.0,Podiatrist,18-Oct-1972
4584931703207308232,875,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218.0,32.8463,-96.6972,1263321.0,"DESIGNER, CERAMICS/POTTERY","Apr 16, 1975"
4587657402165341815,243,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958.0,41.0646,-87.5917,2135.0,"PSYCHOTHERAPIST, CHILD",08-May-2004
4599735407877245080,31,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079.0,36.3846,-89.4649,5577.0,Geochemist,"Dec 30, 1964"
4646845581490336108,161,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796.0,40.732,-73.1,4056.0,Film/video editor,25/06/1990
4653178848915023204,806,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340.0,36.7779,-81.7676,5657.0,Clinical psychologist,29-Apr-1987
4661996144291811856,418,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034.0,40.8555,-79.7372,2054.0,Operations geologist,04/08/1963
4666314527820883145,68,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869.0,41.0233,-98.9041,2202.0,"SOLICITOR, SCOTLAND",21/06/1974
4710826438164847414,215,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542.0,48.8328,-108.3961,192.0,Further education lecturer,"Jan 04, 1964"
4715741951931168360,633,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633.0,36.6966,-96.7869,471.0,Sub,30-Mar-1941
4725837176265195730,54,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565.0,30.8985,-87.1332,5719.0,Higher education careers adviser,05/11/1994
4736845434667908128,432,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910.0,44.8816,-73.6408,2148.0,"Surveyor, land/geomatics","May 23, 1953"
4742883543039288059,433,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776.0,20.0271,-155.3697,1490.0,"SCIENTIST, RESEARCH (MATHS)","Apr 13, 1991"
4756039869079882102,465,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240.0,33.6547,-97.1583,26120.0,"ENGINEER, MANUFACTURING","Jan 06, 1954"
4761403817546679245,192,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583.0,36.3924,-91.9932,1679.0,Psychiatric nurse,02-May-1986
4769426683924058915,274,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058.0,40.5553,-77.4001,1909.0,Mining engineer,22-Aug-1954
4792627764422477317,1105,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018.0,38.9462,-94.9714,5760.0,CHIEF EXECUTIVE OFFICER,01/10/1978
4797297220948468262,339,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451.0,38.8938,-86.5246,1228.0,COUNSELLOR,13/03/1991
4798937978667559470,422,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706.0,43.6088,-83.95299999999999,67858.0,WATER QUALITY SCIENTIST,13-Mar-1995
4810789809665942990,1018,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307.0,39.5756,-83.7153,338.0,Quantity surveyor,28-Jul-1988
4810839835482794272,1353,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874.0,36.7651,-94.0492,760.0,Production manager,31/08/1985
4855853415727304322,264,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499.0,44.8232,-89.1665,3223.0,Senior tax professional/tax inspector,"Jun 30, 1954"
4861310130652566408,818,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774.0,30.2385,-90.8435,10076.0,"SURVEYOR, RURAL PRACTICE","Dec 16, 1977"
4890424426862856940,898,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827.0,38.5662,-121.3286,757530.0,MAGAZINE FEATURES EDITOR,30/04/1979
4906628655840914250,1542,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040.0,24.6557,-81.3824,32891.0,Town planner,13/02/1987
4956828990005111019,19,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208.0,40.6747,-74.2239,124967.0,OPERATIONAL RESEARCHER,21/12/1980
4958589671582726883,136,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015.0,38.7894,-77.2818,43102.0,Health visitor,27-Nov-1950
4992346398065154184,207,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335.0,41.173,-89.2187,532.0,Audiological scientist,09/01/1956
